Product_ID,Product_Name,Brand,Category,Sub_Category,Price,Original_Price,Discount_Percentage,Rating,Review_Count,Availability,Seller,Delivery_Days,Product_Popularity,Stock_Status
FLP1957,Van Heusen Jeans,Van Heusen,Fashion,Men's Clothing,6377.0,9110.0,30,4.8,24,In Stock,PrimeSeller,2,50.3,Available
FLP1958,FabIndia Top 32,FabIndia,Fashion,Women's Clothing,2016.0,2520.0,20,2.9,90,In Stock,DailyDeals,10,89.2,Available
FLP1959,Bosch Mixer Grinder,Bosch,Home & Kitchen,Kitchen Appliances,48450.0,64600.0,25,3.8,669,Limited Stock,ShopKart,5,56.5,Low Stock
FLP1960,Prestige Bed Sheet Max,Prestige,Home & Kitchen,Bedding,19575.0,39150.0,50,2.9,43,In Stock,PrimeSeller,2,84.9,Available
FLP1961,Reebok Dumbbells 29,Reebok,Sports,Fitness,27702.0,29160.0,5,4.3,462,In Stock,SmartBuy,3,10.2,Available
FLP1962,Oxford Motivation 72,Oxford,Books,Self Help,451.0,820.0,45,3.8,140,In Stock,RetailWorld,2,43.2,Available
FLP1963,Funskool Science Kit 63,Funskool,Toys,Educational Toys,1760.0,3520.0,50,3.5,246,In Stock,PrimeSeller,2,100.0,Available
FLP1964,Van Heusen T-Shirt,Van Heusen,Fashion,Men's Clothing,776.0,1940.0,60,5.0,170,In Stock,DailyDeals,1,72.5,Available
FLP1965,Milton Candle,Milton,Home & Kitchen,Decor,31104.0,77760.0,60,2.7,219,Limited Stock,TechZone,7,34.9,Low Stock
FLP1966,Puma T-Shirt SE,Puma,Fashion,Men's Clothing,3704.0,9260.0,60,3.0,634,In Stock,FlashSale,10,33.5,Available
FLP1967,Puma T-Shirt 34,Puma,Fashion,Men's Clothing,11416.0,14270.0,20,3.7,176,In Stock,FlashSale,7,32.6,Available
FLP1968,Nivea Soap Ultra,Nivea,Beauty,Personal Care,3500.0,3500.0,0,3.3,417,Out of Stock,RetailWorld,3,81.1,Sold Out
FLP1969,Dove Hair Mask 86,Dove,Beauty,Haircare,1008.0,1440.0,30,4.2,323,In Stock,TechZone,2,98.7,Available
FLP1970,Oppo Note 52,Oppo,Electronics,Smartphones,20377.5,37050.0,45,3.6,544,Out of Stock,TopBrands,3,95.7,Sold Out
FLP1971,Haldiram's Namkeen Plus,Haldiram's,Groceries,Snacks,397.5,530.0,25,4.1,1380,Limited Stock,ValueStore,3,54.7,Low Stock
FLP1972,Van Heusen Jacket 57,Van Heusen,Fashion,Men's Clothing,7265.0,14530.0,50,1.9,659,In Stock,EliteSeller,5,69.9,Available
FLP1973,Nike Watch Ultra,Nike,Fashion,Accessories,1424.5,2590.0,45,4.2,120,In Stock,TopBrands,10,81.1,Available
FLP1974,Tata Rice,Tata,Groceries,Staples,121.0,220.0,45,4.2,15,In Stock,BrandHub,2,61.8,Available
FLP1975,Vivo Watch Pro Pro,Vivo,Electronics,Smartwatches,63570.0,84760.0,25,3.9,152,In Stock,SmartBuy,2,44.2,Available
FLP1976,Bloomsbury Mindset 30,Bloomsbury,Books,Self Help,595.0,850.0,30,4.0,452,Out of Stock,FlashSale,2,85.1,Sold Out
FLP1977,Sony Air,Sony,Electronics,Tablets,50075.0,100150.0,50,4.5,26,In Stock,ShopKart,10,54.2,Available
FLP1978,Motorola Over-ear Ultra,Motorola,Electronics,Headphones,74090.5,77990.0,5,3.0,342,Limited Stock,TopBrands,2,46.0,Low Stock
FLP1979,Penguin Productivity Lite,Penguin,Books,Self Help,342.0,1140.0,70,3.4,454,Limited Stock,BrandHub,7,44.1,Low Stock
FLP1980,Xiaomi Compact,Xiaomi,Electronics,Cameras,41440.0,51800.0,20,4.1,203,In Stock,TopBrands,3,67.0,Available
FLP1981,Usha Juicer Max,Usha,Home & Kitchen,Kitchen Appliances,60399.0,67110.0,10,3.9,736,In Stock,TopBrands,5,97.0,Available
FLP1982,Hot Wheels Chess Max,Hot Wheels,Toys,Board Games,3068.0,7670.0,60,2.8,56,In Stock,RetailWorld,10,57.6,Available
FLP1983,Nike Watch Lite,Nike,Fashion,Accessories,2256.0,5640.0,60,4.8,39,In Stock,EliteSeller,5,52.6,Available
FLP1984,Yonex Jersey,Yonex,Sports,Football,9420.0,12560.0,25,4.2,651,In Stock,TopBrands,2,76.6,Available
FLP1985,Fisher-Price Badminton Set,Fisher-Price,Toys,Outdoor Toys,4575.0,6100.0,25,3.7,342,Out of Stock,EliteSeller,5,85.8,Sold Out
FLP1986,Realme TWS 91,Realme,Electronics,Headphones,6570.0,8760.0,25,2.9,583,In Stock,SuperStore,5,52.7,Available
FLP1987,Philips Lamp Plus,Philips,Home & Kitchen,Decor,23852.0,59630.0,60,4.6,285,Limited Stock,FlashSale,2,84.8,Low Stock
FLP1988,Realme 5G,Realme,Electronics,Smartphones,34680.0,57800.0,40,3.8,141,In Stock,ShopKart,3,1.0,Available
FLP1989,Nerf Math Game,Nerf,Toys,Educational Toys,2028.0,3120.0,35,3.1,854,In Stock,PrimeSeller,3,32.5,Available
FLP1990,Xiaomi Ultra,Xiaomi,Electronics,Laptops,14718.0,26760.0,45,4.1,803,In Stock,BrandHub,3,30.3,Available
FLP1991,Oxford Manga Ultra,Oxford,Books,Comics,855.0,1140.0,25,3.5,593,In Stock,BrandHub,2,47.7,Available
FLP1992,Penguin Thriller SE,Penguin,Books,Fiction,432.0,720.0,40,3.9,158,Out of Stock,TopBrands,5,80.4,Sold Out
FLP1993,Realme Over-ear,Realme,Electronics,Headphones,80788.0,85040.0,5,3.9,446,Limited Stock,BestDeals,7,32.5,Low Stock
FLP1994,Motorola Over-ear 71,Motorola,Electronics,Headphones,70499.5,74210.0,5,2.7,223,In Stock,TechZone,3,57.0,Available
FLP1995,Inalsa Mixer Grinder,Inalsa,Home & Kitchen,Kitchen Appliances,26048.0,47360.0,45,3.0,48,In Stock,ShopKart,7,67.1,Available
FLP1996,Wilson Water Bottle 71,Wilson,Sports,Cycling,23816.0,29770.0,20,3.9,1246,In Stock,DailyDeals,2,37.9,Available
FLP1997,Levi's Handbag 72,Levi's,Fashion,Bags,2655.0,5310.0,50,3.3,73,In Stock,SmartBuy,10,58.5,Available
FLP1998,MDH Sugar SE,MDH,Groceries,Staples,256.5,270.0,5,4.0,1500,In Stock,BrandHub,7,35.2,Available
FLP1999,Xiaomi Note Ultra,Xiaomi,Electronics,Smartphones,21552.0,35920.0,40,3.5,295,In Stock,QuickMart,5,97.1,Available
FLP2000,FabIndia Blouse Max,FabIndia,Fashion,Women's Clothing,10665.0,11850.0,10,3.6,102,Limited Stock,FlashSale,10,57.5,Low Stock
FLP2001,Sony Slate 67,Sony,Electronics,Tablets,112384.0,140480.0,20,3.5,390,Out of Stock,ShopKart,5,77.4,Sold Out
FLP2002,Nike Sunglasses Pro,Nike,Fashion,Accessories,8050.0,11500.0,30,4.6,1031,In Stock,BestDeals,2,72.0,Available
FLP2003,Realme Fitness Band Ultra,Realme,Electronics,Smartwatches,35812.5,47750.0,25,4.6,658,In Stock,TopBrands,3,68.1,Available
FLP2004,Hasbro Chess Max,Hasbro,Toys,Board Games,1575.0,2100.0,25,3.6,821,In Stock,SmartBuy,10,18.0,Available
FLP2005,Arihant Science,Arihant,Books,Non-Fiction,814.0,1480.0,45,3.7,537,In Stock,TopBrands,2,71.5,Available
FLP2006,Apple Fitness Band 81,Apple,Electronics,Smartwatches,15618.0,52060.0,70,3.8,589,Limited Stock,BestDeals,3,27.9,Low Stock
FLP2007,H&M Trolley Max,H&M,Fashion,Bags,6784.0,8480.0,20,3.8,945,Out of Stock,SmartBuy,7,54.8,Sold Out
FLP2008,Sony Tab Pro,Sony,Electronics,Tablets,28507.5,38010.0,25,3.4,143,Out of Stock,ValueStore,2,91.1,Sold Out
FLP2009,Nike Watch Lite,Nike,Fashion,Accessories,12530.0,12530.0,0,4.6,336,In Stock,TopBrands,3,52.5,Available
FLP2010,Adidas Slippers 21,Adidas,Fashion,Footwear,6105.0,11100.0,45,4.6,125,In Stock,ShopKart,2,79.0,Available
FLP2011,Maybelline Conditioner,Maybelline,Beauty,Haircare,2702.0,3860.0,30,4.2,2197,Limited Stock,QuickMart,10,44.6,Low Stock
FLP2012,Neutrogena Mascara 10,Neutrogena,Beauty,Makeup,1076.0,2690.0,60,3.8,1441,Limited Stock,RetailWorld,3,16.4,Low Stock
FLP2013,Vivo Pad Lite,Vivo,Electronics,Tablets,22797.0,26820.0,15,2.9,20,In Stock,BrandHub,5,47.7,Available
FLP2014,L'Oreal Conditioner,L'Oreal,Beauty,Haircare,999.0,1110.0,10,4.6,611,Limited Stock,PrimeSeller,1,79.6,Low Stock
FLP2015,Fisher-Price Car 13,Fisher-Price,Toys,Action Figures,1593.0,1770.0,10,3.4,1296,Limited Stock,TechZone,2,72.3,Low Stock
FLP2016,Lego Kite Max,Lego,Toys,Outdoor Toys,1464.0,3660.0,60,4.2,99,In Stock,BrandHub,3,54.1,Available
FLP2017,LG Slim,LG,Electronics,Laptops,54972.0,137430.0,60,3.5,419,In Stock,BestDeals,7,63.8,Available
FLP2018,Haldiram's Organic Spices 22,Haldiram's,Groceries,Organic,438.0,730.0,40,4.5,1235,In Stock,FlashSale,5,79.3,Available
FLP2019,Funskool Water Gun,Funskool,Toys,Outdoor Toys,796.0,1990.0,60,4.8,17,In Stock,QuickMart,3,79.5,Available
FLP2020,Playmobil Robot 94,Playmobil,Toys,Action Figures,162.0,270.0,40,4.5,597,Out of Stock,ShopKart,1,90.6,Sold Out
FLP2021,FabIndia Kurti 30,FabIndia,Fashion,Women's Clothing,1698.0,2830.0,40,5.0,176,Out of Stock,BestDeals,2,57.9,Sold Out
FLP2022,H&M Sandals Pro,H&M,Fashion,Footwear,9440.0,9440.0,0,4.0,1291,Limited Stock,ValueStore,1,47.4,Low Stock
FLP2023,SG Lock Max,SG,Sports,Cycling,5000.0,5000.0,0,3.6,1771,In Stock,TopBrands,1,76.6,Available
FLP2024,Samsung TWS,Samsung,Electronics,Headphones,32604.0,50160.0,35,4.3,1443,In Stock,TopBrands,3,55.9,Available
FLP2025,Havells Mop Lite,Havells,Home & Kitchen,Cleaning,6300.0,10500.0,40,5.0,321,In Stock,TechZone,1,99.8,Available
FLP2026,OnePlus Pro 44,OnePlus,Electronics,Tablets,88680.0,110850.0,20,3.0,990,In Stock,ValueStore,3,100.0,Available
FLP2027,Van Heusen Saree Plus,Van Heusen,Fashion,Women's Clothing,11120.0,11120.0,0,3.9,930,In Stock,RetailWorld,5,29.1,Available
FLP2028,Mattel Dinosaur,Mattel,Toys,Action Figures,3290.0,3290.0,0,3.2,192,In Stock,TopBrands,3,54.9,Available
FLP2029,Neutrogena Soap 42,Neutrogena,Beauty,Personal Care,544.0,680.0,20,3.4,882,In Stock,EliteSeller,10,45.1,Available
FLP2030,Milton Induction Cooktop 22,Milton,Home & Kitchen,Kitchen Appliances,48944.0,61180.0,20,4.5,18,In Stock,BrandHub,10,72.4,Available
FLP2031,Realme TWS Max,Realme,Electronics,Headphones,17482.5,23310.0,25,3.6,453,Limited Stock,BestDeals,1,85.1,Low Stock
FLP2032,Xiaomi Smartwatch Lite,Xiaomi,Electronics,Smartwatches,99883.5,117510.0,15,3.8,130,In Stock,BestDeals,2,46.4,Available
FLP2033,Scholastic Graphic Novel 79,Scholastic,Books,Comics,589.0,620.0,5,3.5,64,Limited Stock,BrandHub,2,39.3,Low Stock
FLP2034,Vivo Plus 10,Vivo,Electronics,Smartphones,28794.0,47990.0,40,5.0,40,In Stock,SuperStore,2,57.6,Available
FLP2035,Havells Cushion 30,Havells,Home & Kitchen,Decor,40634.0,73880.0,45,3.7,595,Out of Stock,EliteSeller,2,60.9,Sold Out
FLP2036,Vivo 360 Cam SE,Vivo,Electronics,Cameras,77146.0,90760.0,15,4.0,207,Limited Stock,ShopKart,2,58.4,Low Stock
FLP2037,ITC Health Drink SE,ITC,Groceries,Beverages,340.0,680.0,50,3.8,645,In Stock,TopBrands,3,82.6,Available
FLP2038,Realme Action Cam 44,Realme,Electronics,Cameras,74532.0,124220.0,40,3.9,33,In Stock,BrandHub,10,43.0,Available
FLP2039,Barbie Ludo,Barbie,Toys,Board Games,3168.0,3520.0,10,4.7,189,Out of Stock,SuperStore,5,43.5,Sold Out
FLP2040,Biotique Body Wash SE,Biotique,Beauty,Personal Care,640.0,1280.0,50,2.8,387,In Stock,FlashSale,1,66.1,Available
FLP2041,Haldiram's Organic Ghee,Haldiram's,Groceries,Organic,520.0,650.0,20,4.2,782,In Stock,ShopKart,5,64.1,Available
FLP2042,Bajaj Frame Pro,Bajaj,Home & Kitchen,Decor,31916.0,79790.0,60,2.9,191,In Stock,TechZone,3,67.1,Available
FLP2043,WOW Serum Lite,WOW,Beauty,Skincare,168.0,560.0,70,4.0,491,Out of Stock,EliteSeller,3,91.3,Sold Out
FLP2044,Usha Bed Sheet,Usha,Home & Kitchen,Bedding,69140.0,69140.0,0,5.0,1085,In Stock,RetailWorld,5,51.6,Available
FLP2045,Maybelline Concealer,Maybelline,Beauty,Makeup,1071.0,1530.0,30,4.3,478,Out of Stock,FlashSale,2,34.4,Sold Out
FLP2046,Milton Toaster Lite,Milton,Home & Kitchen,Kitchen Appliances,18465.0,36930.0,50,3.8,132,In Stock,ValueStore,5,100.0,Available
FLP2047,Wilson Jersey Pro,Wilson,Sports,Football,19305.0,25740.0,25,3.4,12,Out of Stock,TechZone,10,84.9,Sold Out
FLP2048,WOW Mascara,WOW,Beauty,Makeup,2286.0,2540.0,10,3.9,1020,Limited Stock,QuickMart,3,51.6,Low Stock
FLP2049,Levi's Kurta,Levi's,Fashion,Men's Clothing,5310.0,8850.0,40,3.6,10,Out of Stock,BestDeals,3,40.6,Sold Out
FLP2050,Motorola Sport Band,Motorola,Electronics,Smartwatches,68815.0,137630.0,50,3.4,1038,Out of Stock,BrandHub,3,73.8,Sold Out
FLP2051,Kissan Cheese,Kissan,Groceries,Dairy,826.5,870.0,5,3.7,376,Out of Stock,TopBrands,2,77.8,Sold Out
FLP2052,Xiaomi Smartwatch 88,Xiaomi,Electronics,Smartwatches,34493.0,40580.0,15,2.7,1398,In Stock,ValueStore,2,78.4,Available
FLP2053,Havells Broom 56,Havells,Home & Kitchen,Cleaning,19968.0,33280.0,40,3.0,801,Limited Stock,PrimeSeller,10,51.3,Low Stock
FLP2054,Zara Saree,Zara,Fashion,Women's Clothing,7828.0,8240.0,5,4.3,3091,Limited Stock,TechZone,10,62.2,Low Stock
FLP2055,MDH Organic Tea 38,MDH,Groceries,Organic,779.0,820.0,5,4.2,215,Out of Stock,ShopKart,5,39.5,Sold Out
FLP2056,Playmobil Badminton Set 93,Playmobil,Toys,Outdoor Toys,1985.5,3610.0,45,2.3,728,In Stock,TopBrands,3,84.3,Available
FLP2057,Hasbro Superhero Figure 86,Hasbro,Toys,Action Figures,5244.0,5520.0,5,4.4,257,In Stock,SuperStore,7,60.5,Available
FLP2058,Head Goalkeeper Gloves Plus,Head,Sports,Football,4348.5,6690.0,35,3.5,326,In Stock,DailyDeals,2,93.8,Available
FLP2059,WOW Toner,WOW,Beauty,Skincare,108.0,360.0,70,3.7,493,Limited Stock,SuperStore,3,72.8,Low Stock
FLP2060,OnePlus ANC Headphones SE,OnePlus,Electronics,Headphones,126180.0,126180.0,0,3.4,1034,In Stock,ValueStore,1,46.1,Available
FLP2061,Wilson Yoga Strap,Wilson,Sports,Yoga,3307.5,4410.0,25,4.1,2070,In Stock,FlashSale,3,80.8,Available
FLP2062,Zara Lehenga,Zara,Fashion,Women's Clothing,7395.0,14790.0,50,4.6,731,In Stock,DailyDeals,2,75.8,Available
FLP2063,Nike Lehenga,Nike,Fashion,Women's Clothing,8676.0,14460.0,40,4.5,270,In Stock,QuickMart,5,66.4,Available
FLP2064,Sony Neckband 83,Sony,Electronics,Headphones,26656.0,31360.0,15,4.2,273,In Stock,SuperStore,2,63.6,Available
FLP2065,Nerf Superhero Figure,Nerf,Toys,Action Figures,884.0,1360.0,35,4.1,668,In Stock,PrimeSeller,10,66.1,Available
FLP2066,Bloomsbury Strip Collection 94,Bloomsbury,Books,Comics,313.5,330.0,5,2.9,136,Limited Stock,EliteSeller,7,65.4,Low Stock
FLP2067,Inalsa Microwave,Inalsa,Home & Kitchen,Kitchen Appliances,4845.0,5700.0,15,3.6,58,Out of Stock,SmartBuy,2,76.1,Sold Out
FLP2068,Kissan Lentils Max,Kissan,Groceries,Staples,102.0,170.0,40,4.8,218,Limited Stock,DailyDeals,3,80.8,Low Stock
FLP2069,OnePlus Air,OnePlus,Electronics,Tablets,59457.5,69950.0,15,3.6,169,In Stock,PrimeSeller,3,92.0,Available
FLP2070,Cello Mop 34,Cello,Home & Kitchen,Cleaning,7446.0,24820.0,70,4.1,175,In Stock,SmartBuy,3,31.0,Available
FLP2071,Mamaearth Soap,Mamaearth,Beauty,Personal Care,712.5,950.0,25,3.8,133,In Stock,BrandHub,2,40.3,Available
FLP2072,Reebok Yoga Wheel Plus,Reebok,Sports,Yoga,14274.0,15860.0,10,2.8,21,In Stock,PrimeSeller,2,63.3,Available
FLP2073,Sony Notebook,Sony,Electronics,Laptops,17490.0,34980.0,50,3.7,9,In Stock,DailyDeals,7,61.0,Available
FLP2074,SG Resistance Band 89,SG,Sports,Fitness,25177.0,29620.0,15,3.0,2199,In Stock,SmartBuy,2,92.5,Available
FLP2075,Dabur Organic Spices,Dabur,Groceries,Organic,165.0,330.0,50,3.9,279,In Stock,BrandHub,3,49.1,Available
FLP2076,Speedo Resistance Band,Speedo,Sports,Fitness,244.0,610.0,60,3.0,242,In Stock,TechZone,5,83.8,Available
FLP2077,Apple 360 Cam 46,Apple,Electronics,Cameras,23692.5,31590.0,25,4.5,569,Limited Stock,FlashSale,5,93.5,Low Stock
FLP2078,Hasbro Math Game Plus,Hasbro,Toys,Educational Toys,4298.0,6140.0,30,4.5,123,Limited Stock,RetailWorld,3,27.8,Low Stock
FLP2079,Bajaj Toaster Max,Bajaj,Home & Kitchen,Kitchen Appliances,13076.0,18680.0,30,4.4,1497,Out of Stock,QuickMart,2,96.1,Sold Out
FLP2080,Inalsa Induction Cooktop,Inalsa,Home & Kitchen,Kitchen Appliances,52241.0,61460.0,15,4.0,771,In Stock,PrimeSeller,1,33.1,Available
FLP2081,Cello Juicer 66,Cello,Home & Kitchen,Kitchen Appliances,24568.0,30710.0,20,3.4,46,In Stock,TechZone,2,64.5,Available
FLP2082,Nerf Puppet,Nerf,Toys,Dolls,2196.0,2440.0,10,5.0,270,In Stock,ShopKart,5,100.0,Available
FLP2083,S. Chand Mindset,S. Chand,Books,Self Help,142.5,150.0,5,3.9,1056,In Stock,EliteSeller,1,63.0,Available
FLP2084,Mamaearth Trimmer Max,Mamaearth,Beauty,Personal Care,230.0,460.0,50,4.3,1447,In Stock,BestDeals,3,44.7,Available
FLP2085,Arihant Comic Book 38,Arihant,Books,Comics,290.0,580.0,50,2.4,314,In Stock,DailyDeals,3,77.5,Available
FLP2086,Arihant Practice Papers 79,Arihant,Books,Educational,997.5,1330.0,25,3.9,475,In Stock,QuickMart,1,43.8,Available
FLP2087,Fisher-Price Math Game 56,Fisher-Price,Toys,Educational Toys,5285.0,7550.0,30,4.5,91,In Stock,DailyDeals,10,50.2,Available
FLP2088,Levi's Tote Max,Levi's,Fashion,Bags,1568.0,3920.0,60,4.1,2364,Limited Stock,BrandHub,5,77.3,Low Stock
FLP2089,Yonex Bolster,Yonex,Sports,Yoga,16515.5,19430.0,15,3.3,131,In Stock,BestDeals,3,79.1,Available
FLP2090,FabIndia Blouse Lite,FabIndia,Fashion,Women's Clothing,9856.0,14080.0,30,4.2,1430,In Stock,DailyDeals,3,84.6,Available
FLP2091,Cello Bed Lite,Cello,Home & Kitchen,Furniture,13866.0,46220.0,70,4.1,524,In Stock,SmartBuy,7,84.5,Available
FLP2092,Decathlon Gloves 21,Decathlon,Sports,Cycling,6114.0,20380.0,70,4.0,467,Limited Stock,BestDeals,7,66.7,Low Stock
FLP2093,Arihant Science 32,Arihant,Books,Non-Fiction,960.0,1280.0,25,3.5,359,Limited Stock,TechZone,3,52.8,Low Stock
FLP2094,SG Boots Lite,SG,Sports,Football,4892.5,5150.0,5,2.9,131,In Stock,BrandHub,3,59.4,Available
FLP2095,Nestle Biscuits Ultra,Nestle,Groceries,Snacks,1301.5,1370.0,5,3.9,97,In Stock,BrandHub,3,54.2,Available
FLP2096,Van Heusen Wallet,Van Heusen,Fashion,Accessories,5661.5,8710.0,35,5.0,124,Limited Stock,QuickMart,3,32.2,Low Stock
FLP2097,Vivo Slate,Vivo,Electronics,Tablets,131033.5,137930.0,5,5.0,103,In Stock,PrimeSeller,10,63.4,Available
FLP2098,Lakme Body Mist 76,Lakme,Beauty,Fragrances,1732.5,3150.0,45,3.5,756,Limited Stock,PrimeSeller,2,71.0,Low Stock
FLP2099,ITC Popcorn 94,ITC,Groceries,Snacks,848.0,1060.0,20,3.2,215,In Stock,MegaMart,5,71.7,Available
